term_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
9011,0.02058602969825422,0.061246779402964406,-0.0007460581110682798,0.0024293633369599703,-0.010093286183764004,-0.0014600231189879661,0.0010912338689930134,-0.0017031853473286718,0.0005504007126460234,0.0010332697361372415
12725,-0.05013023382105488,-0.005114601077761378,-0.0032986455575545804,-0.005449603859744104,-0.00019316556581430228,-0.0004351910487174048,-0.0004525598885664592,-0.0021308836553362047,0.003078924348440753,-0.0012365616173713114
190,-0.05013023382105487,-0.005114601077761379,-0.0007749703746649003,0.0033407358487617866,-0.007708345110188608,0.005467432043369457,0.0010228859227854143,0.0005190913950056487,-0.007240043915082147,0.0019457235827886378
3774,-0.05013023382105487,-0.005114601077761379,0.005961110616172335,0.002308770999553745,0.01872259597986835,-0.0013689677740038799,-0.0003147801714979718,0.0016326287899140377,0.0008945756390930629,-4.430966655000055e-05
2636,0.03869545323099179,-0.034598602518169486,-0.0021669417291971566,0.0006273723651919395,0.0024241477685940133,0.004132029531550637,0.0004981979691495831,-0.0003362888306820367,-0.0032934144944683766,0.0008708280980100495
10142,-0.0362888328985574,-0.012505416631654099,-0.006266873499820828,-0.0005162250991484063,0.017041824526079098,-0.006394990451723488,-0.002007731296738129,-0.004753589329258747,0.00335370622517894,-0.0019245237288975695
8041,0.03456082968802392,0.014536297477788198,0.0022275031211564456,0.010794663244305521,0.006975330022559025,-0.0024603505508080763,-0.00043462771724790857,0.004930929821787123,0.0014140909939974618,0.001622603586914224
4432,0.016674363908896324,0.05601940397821442,-0.0009562027789404578,-0.005116834047332411,0.025865794299058647,0.0013278910219767471,0.0002729960537615986,-0.0014873258189954826,0.0021400777907159534,-0.000730039867110414
1286,0.011080736505915139,0.05062042427344991,0.001448742468820891,0.00014303844330846517,-0.023196709811303475,-0.0010418138190727696,-0.00028360092122746883,0.00021711650328804435,-0.003335511494222478,0.0020471674405874293
1688,-0.03590767037549221,0.0059930395691386515,-0.0002076743626849513,0.0015282189378041636,-0.02117243895786278,-0.003187849393267349,-0.001947532569133906,0.0006897893650895294,0.002998886373835418,-0.0005544067883510598
773,0.010783278966511423,-0.03851333186100302,-0.0012606986435596194,0.009157345539382068,0.006967363371569795,0.0026284620926409104,0.002267001114340633,0.004084295343600059,0.00551737991088509,0.0013578619716377576
4678,0.004539252018251133,-0.03474888560537782,-0.002168774749031073,-0.005715127901895298,0.00453374377273354,0.0053030443572261,-0.0021731915263180092,-0.004992959072629975,-9.342131639437412e-05,0.0010084953716760852
7768,-0.04557293983732279,-0.004649637343419461,0.003397103727373576,0.0034146824746107574,-0.0007512241772413403,-0.001429612151162259,0.00021673127734880038,0.0006151251767106275,0.0013774663045339986,-0.0010381321013185811
3053,-0.0062668402646461376,-0.02704838881411324,0.004650143338811128,-0.013758124079771441,0.0082684206119086,0.00394034925118324,-0.0014357402581043914,-0.0018317821738433185,-0.005612522273395413,-0.00020936295970608093
11414,-0.034364961531817305,-0.01010838066379974,-0.0017136842275889443,-0.0060145874910985265,-0.003084265074784569,-0.0010964956405239822,0.00023062257661174296,-0.0017803933859856411,-0.0006754281469618024,-0.00424750502265173
11930,-0.0343649615318173,-0.01010838066379974,-0.0015119360421641122,0.002789792583816325,-0.022092181103983765,-0.002322457027963807,0.0012893707562163413,0.004533909644373682,0.002225843151912241,0.000781809133897187
8277,0.011025188719628045,-0.03628790017316243,-0.004041491093735693,0.0051372378041753455,0.01521500107302953,-0.002071868283632036,0.0019807124789434365,-0.0007232372789171673,-0.0009249228145885043,-0.0008878129791270504
5437,-0.04093418825271725,-0.0017622214279797402,0.001771373846929744,0.002699481794013355,-0.015406450152544212,-0.0009488926767928018,0.00012257444584416158,-0.0023534835911560217,0.001964751504458133,-0.0017683215628432711
10648,0.03511867069609605,-0.04802791500165239,-0.0014990320245313405,0.0006341094873701206,-0.0030064241461141314,0.0005957256761110371,-0.0004620267227287156,0.0013359852983760858,0.0006733027874875529,-0.0016641972201997858
1420,-0.019117104684725855,0.01856975460489287,-0.001124405935975343,-0.007919046461433288,-0.0008111498520233446,0.001955120862246783,0.002180051190742583,0.001625575323267837,-0.008575546839784808,0.00041491717751243856
11822,0.027186338882367645,0.06164401051418357,0.0013484172421245298,-0.0013212325282852613,-0.0038332450580310933,-0.001132573853387224,0.00014526109988985847,0.0008039119261883919,-0.004040640433359152,0.0006379240319566225
2063,0.027186338882367645,0.06164401051418357,0.0011615183961393872,-0.0024967776759172626,0.009189578295445807,0.0031693592059024995,3.528220665371849e-05,-0.0006072418958693328,0.0008390200865454403,-0.00040227562307332384
277,0.03511653098557284,-0.050083816967937546,-0.0014762458299811439,-0.00389209084017597,0.005568364086847533,-0.00018160494267853043,-0.0004573834465528483,-0.0009952966467610426,-0.0012906702748129019,0.0007439579244485534
7745,0.03511653098557291,-0.05008381696793756,0.003790190554275294,0.0011711860023205412,-0.0004818814862185541,0.0005949293852539493,8.226772860781166e-05,-0.00028054223871712674,-0.0001817699416596814,-0.000510864864028459
8991,0.03143923117803225,-0.047409634660024506,0.0017646786677414045,0.0011029055881466097,0.0008868159282349097,0.0005293464541714762,-0.0002145569979120527,0.0004416826461071438,-0.0006364321382270283,9.399160658128393e-05
6662,0.0211628227058328,0.055270274032071694,0.00543914734702632,0.0005520887733036043,0.024905536689375618,-0.0013819420438258034,-0.0009115871648143466,0.0014988596468560158,-0.0037944038964715042,0.0014382620394317697
494,0.028150222700717438,0.03191503306948386,-0.004202362972952775,0.0027801603057939343,-0.014038235088454105,-0.0012044959856511803,0.00013471052438442593,0.002450316194526851,0.0033232690504512883,-0.0033052561514624185
1845,0.03367861883558932,-0.04597408759382639,0.0026907148667838494,0.0021399977611919387,0.00828798074593625,-0.0021126388692106566,2.096897613191203e-05,-0.00024055788224156666,-0.0018831334386277434,0.0003987971069301799
8844,0.025675986722236182,0.05821934326339618,-0.00026375261712165637,-0.0028043595935933166,-0.019353649762785644,-0.001990107252216678,0.0010335189322854873,-0.0012332854868867885,-0.00046191876333558074,0.00041620281621241884
10829,0.025675986722236182,0.05821934326339618,-0.0014534085728168716,0.00498306138736674,-0.009767571530480737,0.00011597393091558993,0.0017543571448564884,-0.002289790676590284,-0.0029143785892123603,-0.0025539545455913895
6226,0.025675986722236182,0.05821934326339618,0.0016302355560705976,0.0036747408927757324,0.01768482828603708,-0.0025137983679717826,-0.001345064155773185,0.003164731058834746,-0.0017432529591987626,0.0003270205237377428
5736,-0.04101564585359034,-0.00418467360907749,-0.004452226235794894,0.000925809064456389,-0.0009512155960633368,0.0018856433999470401,-0.0021829827957092402,-0.001738019555883077,0.00016408558302185357,-0.0021459778927070783
11417,-0.041015645853590334,-0.00418467360907749,0.0021424697681657386,-0.0006482350826582966,0.017903079874363053,-0.002428095159720306,0.0024618167830049715,-0.004304993906842178,0.0004572458467426306,0.0002179253248806816
9291,-0.041015645853590334,-0.00418467360907749,-0.0011296271849776129,-0.005197874920353261,0.004415107428740589,-0.0005920531369761338,-0.00030432026118866533,0.005821165308994142,-0.0010390960245002562,-0.0019635972369888926
8119,-0.02787902483044057,-0.01164739523158448,-0.006088665568034871,-0.005439396092524016,-0.01267984586662061,0.0012275170013262358,-0.00221085475072851,0.0036081264731332237,-0.0010463840210476131,0.0015286963353943407
12354,0.025409371749652868,0.05229571239808919,0.006810116132809757,-0.001924899078203699,-0.023105266764403658,0.0009519931187580179,0.0013935455156604045,0.0005157486300865411,-0.002708454494733498,0.0006384555073012222
8012,-0.02307504974268698,-0.013358014079383156,0.003858676605362766,-0.0026400867230647425,-0.0372093136688583,-0.0027790078405031,-0.0003870720763060548,-0.0016974552464690909,-0.0010165507204243796,-0.000962205702288915
2391,0.018933118530098214,0.05021450288733594,0.0006584186943115022,-0.0042740817401969765,-0.006144025546850209,0.0026844973171567038,-0.00046692250639195933,-0.002283603249459758,0.00034550051361709037,0.0014059868954112687
9660,0.022315100508758453,-0.039537533588746114,0.005293203606226382,0.0032008091953575463,-0.011915254028619395,0.0015987638248173403,0.00025534637336573936,0.000963063974314775,0.00377870851465521,-0.0008453827975701568
1357,0.02416563456210449,0.054794676012608005,-0.0022029951769784034,-0.002157575267526063,0.01185275042982612,-0.0016659881836537807,-4.81288246211522e-05,-0.0038293249551962505,-0.00016929724228235382,-0.00035914445204413887
2990,0.024165634562104493,0.05479467601260795,0.0010756263150729895,0.0018799674029753642,-0.005579396238079694,0.0018508971359557944,-0.0021643826741593562,0.003701733383278163,0.001168922724257933,0.001635263543677069
6302,0.024165634562104493,0.05479467601260795,-0.006977292257259862,0.003442118074311901,-0.012462711206532515,-0.0007491174426189147,-0.0012596779695749148,-0.003550654801248653,-0.002228280041268067,-0.000997041950542075
3247,0.024165634562104493,0.05479467601260795,0.0029608023595612976,0.006253370428314001,0.030036458316349268,-0.004815079649119493,-0.0004215646314011378,-0.0011983568539614149,0.0007415739346539077,0.0010293970877012408
13022,0.024165634562104493,0.05479467601260795,-0.0043129177868354105,-0.0005260260484130122,-0.020977398970231726,-0.0002912339425885364,-0.0011892017950496086,0.006068449746391475,0.0005672746754574214,-0.000987160606281625
10889,0.024165634562104497,0.054794676012607936,0.005584741287383788,0.0012272576507430903,-0.007177530299874442,0.0024282537280402657,-0.0009072525985548807,-0.0016417159685845118,-0.004914197328350067,-6.207070957184438e-05
2589,0.031214694209398024,-0.04451894841594464,-0.002182410025016319,-0.0009580147407539835,-0.010520354242510434,0.0031982002543985972,-0.0002094564327943975,0.003846084093080254,0.003634753140050482,0.0019682498127889096
7119,0.031214694209398024,-0.04451894841594464,-0.0017921124892616995,-0.0032448243772536262,-0.01783379630936348,-0.0026045789001258495,0.0001316931362900642,-0.001962070700574412,-0.0049939750000028964,0.001979773252206928
8036,0.031214694209398017,-0.044518948415944636,0.0029135179739277436,0.0021150991602281993,0.015594171878516474,0.00015220798192822356,-0.001920399120838261,-0.001418661273852807,-0.0012557264817838602,-0.0007665835813930983
1468,0.031214694209398017,-0.04451894841594465,0.0038186048985539246,0.011334222900755876,0.0019170410641559605,-0.0015121698735205346,0.0025543487875179165,-0.0016177815531909754,-0.00163175646223792,3.395206534868693e-05
7414,0.031214694209398017,-0.044518948415944636,0.003604228990155328,-0.009976230160369923,-0.01312519048801517,0.004151425585866168,-0.0010288164540019045,0.001917158206465751,0.0012492112500273587,0.00011280629325558636
3180,0.026570918070261938,0.017695835964358066,-0.00396555264743708,-0.005195884435720773,-0.00743327807189698,-0.00364717583206648,-0.0025989840902530346,-0.0023529668595984477,-0.0018061660125188205,-0.0009677789808521915
12262,0.030148115569296717,-0.032703006817783896,-0.002161554449779011,-0.0050822843603133185,-0.009790136822889603,-0.0021811767165548367,0.0016851869079951545,-0.0056584196980554915,0.0022868487183947666,0.00011929432313430073
3216,-0.03644572945578071,-0.00251135137412208,0.0025750794280796803,0.004472693952989322,0.02101739683550831,0.003475819425922613,0.0014819682363062328,0.0002031539575568813,-0.003774474947535373,-0.0017472804596238825
402,-0.006795630827250999,0.02465515142971278,0.0032238433784028265,-0.013232456901878875,-0.08353115018398184,9.734174331152194e-05,-0.0011027045330480522,0.00362554170013775,0.004074876800397391,-0.003997587346017716
13096,-0.03140952809673322,0.0016236855444580127,-0.0024622996382324797,-0.010036585393367967,0.01764350881842711,0.0013625490753138149,0.0019087086375319338,-0.001291614925380117,-0.0010622178757013312,0.0012392164633575984
12719,-0.012389258230232217,0.019256171724948427,-0.00041106874226199037,-0.00013115353356845186,-0.034822024951644576,0.001486342160565562,-0.0037830534672738045,0.0051371926090978395,-0.0025185852608544837,0.0017079502289136317
133,0.011509008225861279,-0.031837036797481774,0.006010465610544111,0.0017388954213006262,-0.009307003915468341,-0.004480698837851884,0.00028292338874590545,0.0019488030102990652,-0.0024554073025956392,-0.0022780977673835497
14091,-0.03645835186985808,-0.003719709874735536,-0.01001936068018006,-0.0004993006554039215,-0.00863156295125795,0.00151557317814064,0.0002824994372117829,0.003626310720693149,0.0007724099264960132,0.0022126549694725045
1947,-0.03645835186985808,-0.003719709874735535,0.006041144027517142,0.003117945741665106,-0.007284429331336875,-0.002431214674982226,0.0013435279966258144,0.0008581554417041983,0.000762194107971853,8.299856597120551e-05
7583,-0.036458351869858054,-0.0037197098747355313,0.0016551269309412733,0.002979166005413949,0.01970868877348278,0.0019371700584957653,-0.0005098387233673711,0.00026075133702829984,-0.002021903210228566,-0.0024781913552844688
4874,-0.036458351869858054,-0.0037197098747355313,-0.001185468732904575,-0.0001080326075129374,0.0031278670680481733,-0.0003037362501806972,0.0018657554246495978,-0.005384038271730425,0.0008577130786709753,0.0007139583297037403
590,0.022655282401972926,0.05137000876181985,6.329669632122125e-05,0.0017483476614034827,0.005592946099230564,-0.0015426854391199453,-0.001118492411880386,0.001152310638966622,-0.0002967809466667442,4.888049442196415e-05
9216,0.022655282401972923,0.05137000876181985,-0.00431942857266736,-0.0010996546891361932,0.006376336983727566,0.0029414569788727835,0.0015012142233197597,-0.0006834818671977753,0.002197221988981822,-1.559239997939746e-05
1,-0.01294668427416594,0.01799222893876459,-0.0070253595618187505,-0.0011355955344746302,0.027827445463622123,0.0025632197156959823,0.0006009218917118378,-0.0002817571386940541,0.006066401262997518,0.0009214275076014764
7774,-0.01574349797565651,0.015292739086382333,0.0008092692761265691,0.006952452668739766,0.035241544524376105,-0.0017774686145989704,-0.0012937155679542134,5.676535131098556e-05,-0.009025208300049941,0.005138823806058457
337,0.02564201298508574,-0.005686787101157234,-0.00534486057924277,-0.0034644576040623763,-0.005584191008928394,0.009920531847057842,-0.0033247483754588495,-0.0005548294001056038,-0.006131672907469948,-0.0015691372369847642
3532,0.025967212757725188,-0.010268500081351854,-0.0016551238214910112,-0.006936526738197899,-0.020758970998268126,-0.0022995671731579274,-0.0009103510318488834,-0.0018590767624998084,-0.001478938182026365,0.0030885086968794493
12583,0.018942802011920803,0.04659427880879699,-0.004897044698531532,-0.005775405835185096,-0.01683798691279039,0.001443955591254802,-0.00038136812370731385,0.0007557248724423288,-0.001229591042722647,0.0022246103219742326
6923,-0.027488178825552646,0.0032308368906699453,-0.016964539818306708,-0.00824682681910162,-0.04763469609676214,-0.004515177807173161,0.001084832059116724,0.00011671430307423389,0.0029211599960352504,7.274282383464261e-05
1547,0.013349174608939572,0.04119529910403311,-0.005412635164067819,-0.004721663626305399,-0.00581643444141674,0.0015391931609959855,0.002364454209601531,0.003099055879025046,-0.0009505018091188506,0.0019317597829745289
2945,0.026710585804349703,-0.029859294788314773,0.00028215709004890854,0.00521192897202796,-0.005863084780305666,-0.003574519695164695,0.00019514178963595937,0.00013008568486457304,-0.0007366242698470804,0.0006185882510004799
9871,0.021144930241841532,0.04794534151103205,0.001309158981314087,-0.0005198654221196177,0.006636155061195684,-0.0016310941920095288,0.0001926884547370947,-0.0010503267385162118,-0.001637050829091946,0.0005504258398601864
11514,0.021144930241841532,0.04794534151103205,-0.005175885543109632,0.0017704347911476433,-0.0031078826193997574,0.0020439015874424648,-0.0022382706999228607,-0.0008195516383348766,-0.001300662805087119,-0.0011902876468019876
12355,0.021144930241841532,0.04794534151103205,-0.003617895523887489,-0.001655648143567325,0.02376591586194319,0.002769691649011894,0.0016275031259839643,0.0052274866096005835,-0.002622814597069296,0.001126481900729967
3771,0.02731285743322334,-0.03895407986395154,0.0033221516326835464,0.0009645052796573413,-0.018726392524750536,-0.002199253207013399,-0.0014537367297084555,-0.0013944989737667817,-0.0004145720256355942,-0.00027856560312508854
11588,0.02731285743322334,-0.038954079863951545,0.0009822894438641333,-0.006537560771259513,0.03587201870842714,0.0004340572913878197,0.0010352547549432435,0.0035014416065607787,0.0023068847971621956,0.002035312179986245
10968,0.024238971875498557,-0.037140497620891576,0.0028532268859218007,-0.006278415707944901,-0.004787669570508997,0.0036127021916791922,-0.00127180455341089,0.002428457388471758,-0.0012651280805774548,0.0012016611407092675
8874,0.024238971875498557,-0.037140497620891576,0.0012198864058568658,-0.0008963485311053167,0.0071973019941797365,-0.0025199711648158448,0.0011856409860941965,0.0015179637684075657,0.003692102418654249,0.0010894519509904344
3039,0.002384877556587421,-0.023964935726203274,0.003652799347678727,0.009664617463797166,-0.024762515260659253,0.00017889519831837565,0.0012087823733009971,0.0011981397665059392,-0.004130344901507,0.00037852540181165225
